theta time Kinect_theta
-06 16.1311 -0.107906
-06 16.1883 -0.114654
-06 16.2384 -0.107446
-06 16.2898 -0.112705
-06 16.3401 -0.116382
-06 16.3912 -0.111233
-06 16.4418 -0.108964
-06 16.4921 -0.112141
-06 16.5463 -0.106396
-06 16.6001 -0.116408
-06 16.6504 -0.116178
-06 16.7011 -0.116686
-06 16.7514 -0.113145
-06 16.8023 -0.109122
-06 16.8523 -0.108962
-06 16.9031 -0.107199
-06 16.9581 -0.108741
-06 17.013 -0.109059
-06 17.0666 -0.113742
-06 17.1211 -0.107545
-06 17.1757 -0.108871
-06 17.2322 -0.107257
-06 17.2865 -0.109896
-06 17.3401 -0.105404
-06 17.3913 -0.118191
-06 17.4416 -0.109953
-06 17.4922 -0.110559
-06 17.5426 -0.105283
-06 17.5927 -0.106531
-06 17.6442 -0.116678
-06 17.6979 -0.113352
-06 17.7502 -0.112628
-06 17.8026 -0.106892
-06 17.8537 -0.114638
-06 17.9049 -0.110166
-06 17.962 -0.108914
-06 18.0125 -0.11768
-06 18.0623 -0.110512
-06 18.112 -0.115145
-06 18.1612 -0.105553
-06 18.2108 -0.112742
-06 18.2604 -0.111313
-06 18.3092 -0.112183
-06 18.3651 -0.111684
-06 18.4203 -0.113317
-06 18.4755 -0.113313
-06 18.5309 -0.105444
-06 18.591 -0.109526
-06 18.64 -0.110819
-06 18.6893 -0.114957
-06 18.7384 -0.113413
-06 18.7889 -0.107798
-06 18.8499 -0.108367
-06 18.91 -0.103479
-06 18.9654 -0.111613
-06 19.0192 -0.108206
-06 19.075 -0.113735
-06 19.1253 -0.109307
-06 19.1764 -0.106368
-06 19.2263 -0.111318
-06 19.2774 -0.110076
-06 19.3275 -0.108311
-06 19.3797 -0.107906
-06 19.4306 -0.118621
-06 19.4808 -0.11178
-06 19.5321 -0.10728
-06 19.5826 -0.109086
-06 19.6341 -0.104821
-06 19.6844 -0.115322
-06 19.7355 -0.113395
-06 19.7868 -0.116311
-06 19.8386 -0.108484
-06 19.8883 -0.109661
-06 19.9391 -0.107234
-06 19.994 -0.109186
-06 20.0483 -0.118376
-06 20.0984 -0.114475
-06 20.1489 -0.11056
-06 20.2004 -0.109073
-06 20.2514 -0.106752
-06 20.3025 -0.109441
-06 20.3529 -0.108092
-06 20.404 -0.124882
-06 20.4564 -0.113018
-06 20.507 -0.108846
-06 20.5623 -0.113139
-06 20.6215 -0.105106
-06 20.6813 -0.112796
-06 20.7405 -0.118877
-06 20.7992 -0.106479
-06 20.8586 -0.108596
-06 20.919 -0.109733
-06 20.9706 -0.107946
-06 21.023 -0.107799
-06 21.0731 -0.116491
-06 21.1232 -0.112174
-06 21.1741 -0.113638
-06 21.2246 -0.106495
-06 21.2746 -0.112719
-06 21.3248 -0.110548
-06 21.3751 -0.108012
-06 21.4244 -0.110082
-06 21.475 -0.109271
-06 21.5251 -0.106769
-06 21.5761 -0.10756
-06 21.627 -0.113967
-06 21.681 -0.105171
-06 21.7314 -0.110752
-06 21.7823 -0.108914
-06 21.8336 -0.111413
-06 21.8841 -0.109327
-06 21.9468 -0.110281
-06 22.0068 -0.11083
-06 22.0664 -0.107323
-06 22.1164 -0.113734
-06 22.1655 -0.109794
-06 22.2154 -0.113518
-06 22.2659 -0.110552
-06 22.3176 -0.107159
-06 22.3664 -0.110502
-06 22.4256 -0.113274
-06 22.486 -0.110402
-06 22.5456 -0.116133
-06 22.6047 -0.10609
-06 22.6669 -0.106042
-06 22.726 -0.104964
-06 22.7849 -0.112392
-06 22.8444 -0.11452
-06 22.9038 -0.111226
-06 22.9601 -0.11376
-06 23.0112 -0.104827
-06 23.0614 -0.112884
-06 23.112 -0.115659
-06 23.1626 -0.10981
-06 23.213 -0.10899
-06 23.2626 -0.108496
-06 23.3129 -0.112836
-06 23.3642 -0.107003
-06 23.4142 -0.108065
-06 23.4651 -0.109331
-06 23.5151 -0.114035
-06 23.5689 -0.108572
-06 23.6235 -0.108376
-06 23.6781 -0.107045
-06 23.7316 -0.106058
-06 23.7889 -0.113499
-06 23.8429 -0.112016
-06 23.8933 -0.108515
-06 23.9444 -0.107613
-06 23.9957 -0.109706
-06 24.0474 -0.106408
-06 24.0979 -0.1189
-06 24.1493 -0.109924
-06 24.2013 -0.110018
-06 24.2522 -0.109509
-06 24.3041 -0.10767
-06 24.3544 -0.108315
-06 24.404 -0.116125
-06 24.4533 -0.111392
-06 24.5026 -0.108552
-06 24.5518 -0.108802
-06 24.6008 -0.114341
-06 24.6503 -0.109594
-06 24.6999 -0.109872
-06 24.7488 -0.111729
-06 24.7982 -0.115347
-06 24.8473 -0.107542
-06 24.8956 -0.110396
-06 24.9568 -0.111343
-06 25.0161 -0.10986
-06 25.0764 -0.111956
-06 25.1272 -0.117916
-06 25.1787 -0.109152
-06 25.2286 -0.107813
-06 25.2802 -0.112494
-06 25.3315 -0.108091
-06 25.383 -0.105596
-06 25.4345 -0.107092
-06 25.4857 -0.109217
-06 25.5368 -0.10959
-06 25.5879 -0.107834
-06 25.6385 -0.112376
-06 25.6898 -0.117673
-06 25.7411 -0.109124
-06 25.7919 -0.105753
-06 25.8427 -0.119615
-06 25.8937 -0.112565
-06 25.9448 -0.116023
-06 25.9964 -0.110379
-06 26.0478 -0.11266
-06 26.0987 -0.104863
-06 26.1508 -0.110274
-06 26.2021 -0.106139
-06 26.2536 -0.11406
-06 26.3059 -0.115453
-06 26.3578 -0.109688
-06 26.4093 -0.110405
-06 26.4615 -0.107429
-06 26.5122 -0.107141
-06 26.5637 -0.111339
-06 26.6165 -0.117763
-06 26.6693 -0.11821
-06 26.7206 -0.11834
-06 26.7715 -0.117504
-06 26.8227 -0.115721
-06 26.8732 -0.111302
-06 26.9239 -0.111762
-06 26.9774 -0.117316
-06 27.0279 -0.119401
-06 27.0789 -0.110784
-06 27.1307 -0.1086
-06 27.1812 -0.113864
-06 27.2317 -0.12
-06 27.2826 -0.114616
-06 27.3331 -0.117278
-06 27.3838 -0.118943
-06 27.436 -0.108753
-06 27.4868 -0.111655
-06 27.5371 -0.113228
-06 27.5885 -0.112647
-06 27.641 -0.11888
-06 27.6953 -0.116157
-06 27.7551 -0.114948
-06 27.8143 -0.114501
-06 27.875 -0.11272
-06 27.9315 -0.107549
-06 27.9808 -0.116896
-06 28.0309 -0.117605
-06 28.0799 -0.115587
-06 28.1289 -0.112886
-06 28.1784 -0.109942
-06 28.2273 -0.111446
-06 28.2765 -0.111875
-06 28.326 -0.114743
-06 28.3769 -0.118303
-06 28.4263 -0.119384
-06 28.4752 -0.108223
-06 28.5259 -0.112594
-06 28.5728 -0.11267
-06 28.6225 -0.110934
-06 28.6718 -0.119196
-06 28.7212 -0.111785
-06 28.7801 -0.112351
-06 28.839 -0.112739
-06 28.8996 -0.10739
-06 28.9517 -0.114373
-06 29.0026 -0.115554
-06 29.0515 -0.118475
-06 29.1011 -0.113091
-06 29.1553 -0.110067
-06 29.2099 -0.106642
-06 29.2637 -0.115286
-06 29.3206 -0.116204
-06 29.3749 -0.112438
-06 29.4294 -0.112788
-06 29.4832 -0.11589
-06 29.5363 -0.1136
-06 29.5911 -0.115779
-06 29.6466 -0.108777
-06 29.7005 -0.113637
-06 29.7514 -0.118058
-06 29.8025 -0.113402
-06 29.8529 -0.118173
-06 29.9043 -0.11113
-06 29.955 -0.11349
-06 30.005 -0.111445
-06 30.0552 -0.106906
-06 30.1051 -0.115371
-06 30.1559 -0.117927
-06 30.2063 -0.116735
-06 30.2569 -0.11418
-06 30.3066 -0.116782
-06 30.3568 -0.111971
-06 30.4079 -0.117229
-06 30.459 -0.111701
-06 30.5092 -0.109506
-06 30.5601 -0.120352
-06 30.6107 -0.110322
-06 30.6623 -0.107285
-06 30.7132 -0.110522
-06 30.7644 -0.10967
-06 30.8143 -0.114011
-06 30.865 -0.118078
-06 30.9152 -0.11068
-06 30.9657 -0.115941
-06 31.0155 -0.109996
-06 31.0658 -0.118535
-06 31.1164 -0.112227
-06 31.1668 -0.113597
-06 31.2177 -0.114697
-06 31.2688 -0.118154
-06 31.3192 -0.114827
-06 31.3718 -0.117372
-06 31.4226 -0.113987
-06 31.4739 -0.111562
-06 31.5278 -0.112741
-06 31.5825 -0.110189
-06 31.6374 -0.112645
-06 31.6915 -0.109782
-06 31.7454 -0.109858
-06 31.7996 -0.113324
-06 31.8506 -0.114483
-06 31.9014 -0.110236
-06 31.9517 -0.121205
-06 32.0011 -0.105745
-06 32.0507 -0.116876
-06 32.101 -0.108519
-06 32.1517 -0.113621
-06 32.2015 -0.110206
-06 32.2537 -0.115037
-06 32.3039 -0.115158
-06 32.355 -0.115531
-06 32.4093 -0.11863
-06 32.4692 -0.110377
-06 32.5303 -0.114373
-06 32.5891 -0.113031
-06 32.6488 -0.110975
-06 32.7073 -0.11296
-06 32.7668 -0.107982
-06 32.826 -0.10672
-06 32.8856 -0.105926
-06 32.9446 -0.120469
-06 33.0038 -0.115163
-06 33.0626 -0.113383
-06 33.1221 -0.116042
-06 33.1811 -0.118673
-06 33.2405 -0.117451
-06 33.2999 -0.110093
-06 33.358 -0.109031
-06 33.4092 -0.111106
-06 33.4619 -0.109601
-06 33.5128 -0.11379
-06 33.5646 -0.106429
-06 33.6147 -0.112153
-06 33.6668 -0.115893
-06 33.7184 -0.114529
-06 33.7685 -0.110561
-06 33.8197 -0.111841
-06 33.8725 -0.114761
-06 33.9239 -0.110947
-06 33.9762 -0.115759
-06 34.0276 -0.110521
-06 34.0795 -0.111378
-06 34.1296 -0.113821
-06 34.1801 -0.119694
-06 34.2302 -0.11381
-06 34.2845 -0.114858
-06 34.3397 -0.106949
-06 34.3938 -0.105471
-06 34.4497 -0.108598
-06 34.5032 -0.11423
-06 34.5583 -0.116855
-06 34.6121 -0.117629
-06 34.667 -0.105051
-06 34.7206 -0.116475
-06 34.7744 -0.1035
-06 34.829 -0.121831
-06 34.8837 -0.114091
-06 34.9385 -0.116293
-06 34.9923 -0.124755
-06 35.0465 -0.104548
-06 35.1009 -0.114932
-06 35.1516 -0.109955
-06 35.2034 -0.115741
-06 35.2535 -0.118056
-06 35.3041 -0.118909
-06 35.3545 -0.114624
-06 35.4047 -0.108056
-06 35.4545 -0.115668
-06 35.5042 -0.108935
-06 35.5548 -0.120725
-06 35.6072 -0.114567
-06 35.6574 -0.113779
-06 35.7087 -0.109017
-06 35.7601 -0.109109
-06 35.8106 -0.1158
-06 35.8621 -0.110414
-06 35.9161 -0.114649
-06 35.9696 -0.116584
-06 36.0227 -0.113697
-06 36.076 -0.116076
-06 36.1313 -0.110334
-06 36.1906 -0.109199
-06 36.2507 -0.121508
-06 36.3109 -0.124477
-06 36.3701 -0.112455
-06 36.4291 -0.10068
-06 36.4891 -0.116277
-06 36.5436 -0.107699
-06 36.5991 -0.110821
-06 36.6584 -0.11308
-06 36.7173 -0.109915
-06 36.776 -0.111507
-06 36.8352 -0.117042
-06 36.8943 -0.116271
-06 36.9483 -0.115509
-06 36.9979 -0.118207
-06 37.0575 -0.112395
-06 37.1157 -0.111859
-06 37.1748 -0.112735
-06 37.2348 -0.112164
-06 37.2937 -0.10939
-06 37.3524 -0.116896
-06 37.4112 -0.107767
-06 37.47 -0.117642
-06 37.5288 -0.108981
-06 37.5875 -0.114872
-06 37.6471 -0.116784
-06 37.7076 -0.113926
-06 37.7586 -0.108047
-06 37.8089 -0.120225
-06 37.8615 -0.118018
-06 37.9119 -0.116381
-06 37.9633 -0.117718
-06 38.0143 -0.109145
-06 38.0659 -0.118745
-06 38.1177 -0.10764
-06 38.1675 -0.10742
-06 38.2178 -0.106827
-06 38.2689 -0.103863
-06 38.3198 -0.116501
-06 38.3702 -0.113255
-06 38.4202 -0.106948
-06 38.4709 -0.117686
-06 38.5235 -0.110806
-06 38.5737 -0.115643
-06 38.6249 -0.115446
-06 38.679 -0.113618
-06 38.7298 -0.115634
-06 38.7802 -0.107647
-06 38.8302 -0.106325
-06 38.8812 -0.115582
-06 38.9319 -0.109557
-06 38.9824 -0.114015
-06 39.0333 -0.117635
-06 39.0835 -0.118158
-06 39.1341 -0.107912
-06 39.1842 -0.115596
-06 39.2346 -0.115282
-06 39.2855 -0.108789
-06 39.3379 -0.117822
-06 39.388 -0.119772
-06 39.4382 -0.116121
-06 39.4887 -0.111244
-06 39.5387 -0.110849
-06 39.5894 -0.110776
-06 39.64 -0.117707
-06 39.6907 -0.117655
-06 39.7419 -0.112855
-06 39.7967 -0.116139
-06 39.8466 -0.111009
-06 39.8977 -0.104285
-06 39.9486 -0.117098
-06 39.999 -0.110775
-06 40.049 -0.116574
-06 40.0997 -0.107992
-06 40.1503 -0.115587
-06 40.2003 -0.119221
-06 40.2511 -0.120759
-06 40.3018 -0.106211
-06 40.352 -0.119599
-06 40.4023 -0.111621
-06 40.4528 -0.118513
-06 40.5032 -0.111322
-06 40.5534 -0.110412
-06 40.6035 -0.11933
-06 40.6562 -0.106487
-06 40.7083 -0.124707
-06 40.7585 -0.11777
-06 40.8102 -0.11523
-06 40.8607 -0.113907
-06 40.9131 -0.115786
-06 40.9631 -0.113903
-06 41.0152 -0.111836
-06 41.0661 -0.110524
-06 41.1165 -0.117493
-06 41.1674 -0.105556
-06 41.2188 -0.113751
-06 41.2707 -0.111385
-06 41.3215 -0.111518
-06 41.3735 -0.109044
-06 41.425 -0.119795
-06 41.4759 -0.113184
-06 41.5273 -0.125092
-06 41.5792 -0.108731
-06 41.6296 -0.117924
-06 41.6818 -0.115279
-06 41.7331 -0.11033
-06 41.7849 -0.118309
-06 41.8452 -0.109737
-06 41.9045 -0.112394
-06 41.9611 -0.114998
-06 42.0165 -0.10492
-06 42.0706 -0.114956
-06 42.1229 -0.114236
-06 42.1738 -0.113219
-06 42.2238 -0.108318
-06 42.2828 -0.112811
-06 42.3418 -0.111658
-06 42.4014 -0.11201
-06 42.4602 -0.115955
-06 42.5191 -0.110923
-06 42.5796 -0.107498
-06 42.6391 -0.116557
-06 42.7003 -0.116301
-06 42.7589 -0.108746
-06 42.8186 -0.111633
-06 42.8776 -0.107072
-06 42.9351 -0.118066
-06 42.9845 -0.115298
-06 43.0341 -0.11513
-06 43.0853 -0.108343
-06 43.1347 -0.119684
-06 43.1834 -0.107573
-06 43.2334 -0.114089
-06 43.2826 -0.113249
-06 43.3323 -0.114002
-06 43.3811 -0.113331
-06 43.4398 -0.111876
-06 43.4984 -0.111388
-06 43.5582 -0.116489
-06 43.6168 -0.116276
-06 43.6764 -0.116375
-06 43.7258 -0.113608
-06 43.7758 -0.114327
-06 43.8251 -0.111278
-06 43.8753 -0.112404
-06 43.9259 -0.117218
-06 43.9825 -0.115273
-06 44.038 -0.108621
-06 44.0927 -0.112821
-06 44.1459 -0.112342
-06 44.1999 -0.115776
-06 44.2548 -0.107442
-06 44.3083 -0.121126
-06 44.3629 -0.107656
-06 44.4169 -0.11677
-06 44.471 -0.111844
-06 44.5268 -0.114304
-06 44.5776 -0.10817
-06 44.6286 -0.117503
-06 44.6795 -0.114368
-06 44.7313 -0.112649
-08 0.0505149 -0.156838
-08 0.104602 -0.155847
-08 0.157347 -0.158218
-08 0.21708 -0.154084
-08 0.277425 -0.157745
-08 0.338354 -0.156438
-08 0.390727 -0.157022
-08 0.442394 -0.156279
-08 0.495011 -0.15658
-08 0.546309 -0.156282
-08 0.598538 -0.15485
-08 0.650769 -0.153342
-08 0.702339 -0.155101
-08 0.753223 -0.155712
-08 0.805036 -0.155258
-08 0.856351 -0.155145
-08 0.907889 -0.157211
-08 0.959394 -0.153491
-08 1.01062 -0.15435
-08 1.06123 -0.156503
-08 1.1128 -0.161666
-08 1.16421 -0.157035
-08 1.21622 -0.156034
-08 1.26737 -0.154488
-08 1.32055 -0.1565
-08 1.37182 -0.159456
-08 1.4237 -0.156598
-08 1.47526 -0.154542
-08 1.53079 -0.158097
-08 1.58572 -0.157899
-08 1.64116 -0.163337
-08 1.69701 -0.159693
-08 1.74988 -0.160166
-08 1.80209 -0.157398
-08 1.85287 -0.157828
-08 1.90347 -0.156216
-08 1.95618 -0.160828
-08 2.00705 -0.161558
-08 2.05919 -0.167148
-08 2.11037 -0.164671
-08 2.1618 -0.157728
-08 2.21366 -0.158128
-08 2.26572 -0.161992
-08 2.3165 -0.161053
-08 2.36726 -0.162794
-08 2.41815 -0.164335
-08 2.4688 -0.159682
-08 2.51998 -0.159499
-08 2.57103 -0.161197
-08 2.62253 -0.160834
-08 2.67411 -0.165825
-08 2.72528 -0.163704
-08 2.77672 -0.161905
-08 2.82799 -0.163165
-08 2.88048 -0.160456
-08 2.93193 -0.161913
-08 2.98409 -0.161984
-08 3.03602 -0.160756
-08 3.08721 -0.161177
-08 3.13801 -0.159826
-08 3.18834 -0.157558
-08 3.2403 -0.161956
-08 3.29268 -0.161977
-08 3.34477 -0.162048
-08 3.39593 -0.160964
-08 3.45017 -0.162251
-08 3.50461 -0.156807
-08 3.55994 -0.157341
-08 3.61407 -0.155158
-08 3.67018 -0.161118
-08 3.72604 -0.162627
-08 3.78009 -0.161908
-08 3.83219 -0.156873
-08 3.88324 -0.15952
-08 3.93452 -0.159169
-08 3.9855 -0.158324
-08 4.0375 -0.159222
-08 4.0886 -0.15626
-08 4.14 -0.156886
-08 4.19256 -0.157154
-08 4.24367 -0.157403
-08 4.29587 -0.159602
-08 4.34854 -0.160179
-08 4.40011 -0.163413
-08 4.45335 -0.160487
-08 4.50558 -0.156486
-08 4.55752 -0.155163
-08 4.60872 -0.161261
-08 4.65975 -0.159544
-08 4.71026 -0.160899
-08 4.76268 -0.157722
-08 4.81457 -0.161317
-08 4.86683 -0.157541
-08 4.91858 -0.161347
-08 4.96885 -0.155966
-08 5.01974 -0.160512
-08 5.07127 -0.162409
-08 5.12396 -0.15968
-08 5.17563 -0.156256
-08 5.22603 -0.158893
-08 5.2806 -0.159043
-08 5.33336 -0.159702
-08 5.38479 -0.163147
-08 5.43672 -0.156863
-08 5.48898 -0.158097
-08 5.53977 -0.15847
-08 5.59096 -0.161404
-08 5.64299 -0.158293
-08 5.69457 -0.159331
-08 5.7463 -0.1573
-08 5.79673 -0.162456
-08 5.84792 -0.158098
-08 5.89934 -0.157666
-08 5.94997 -0.160517
-08 6.00213 -0.159739
-08 6.05372 -0.161083
-08 6.10499 -0.161952
-08 6.15653 -0.158001
-08 6.20892 -0.159493
-08 6.26065 -0.160265
-08 6.31193 -0.163784
-08 6.363 -0.158544
-08 6.41394 -0.159744
-08 6.46437 -0.156798
-08 6.51534 -0.158308
-08 6.56578 -0.155899
-08 6.61691 -0.163186
-08 6.6684 -0.160541
-08 6.71959 -0.157066
-08 6.77044 -0.162176
-08 6.82147 -0.158516
-08 6.87526 -0.16088
-08 6.92743 -0.161084
-08 6.98019 -0.160381
-08 7.03162 -0.16036
-08 7.08325 -0.161223
-08 7.13409 -0.160383
-08 7.18509 -0.156323
-08 7.23577 -0.159764
-08 7.28644 -0.157849
-08 7.33874 -0.161308
-08 7.38956 -0.161671
-08 7.44119 -0.160886
-08 7.49726 -0.160336
-08 7.54908 -0.161594
-08 7.6022 -0.157622
-08 7.6528 -0.159572
-08 7.70434 -0.16176
-08 7.75516 -0.162254
-08 7.80568 -0.162673
-08 7.85804 -0.156373
-08 7.91076 -0.15822
-08 7.9609 -0.153826
-08 8.01372 -0.15918
-08 8.06371 -0.161297
-08 8.11457 -0.162551
-08 8.16541 -0.160692
-08 8.21609 -0.158076
-08 8.26723 -0.158454
-08 8.31884 -0.159816
-08 8.38009 -0.162582
-08 8.43966 -0.163482
-08 8.50219 -0.162252
-08 8.5621 -0.158969
-08 8.6219 -0.160973
-08 8.68208 -0.160919
-08 8.74284 -0.166298
-08 8.80247 -0.162402
-08 8.86285 -0.161985
-08 8.92287 -0.160158
-08 8.97272 -0.160278
-08 9.02237 -0.159125
-08 9.07244 -0.160736
-08 9.1224 -0.16321
-08 9.17273 -0.161486
-08 9.22277 -0.161306
-08 9.27359 -0.158508
-08 9.32283 -0.158721
-08 9.37369 -0.16055
-08 9.42288 -0.161189
-08 9.47189 -0.162481
-08 9.52132 -0.162265
-08 9.58179 -0.157664
-08 9.64161 -0.160896
-08 9.70159 -0.159439
-08 9.7617 -0.160612
-08 9.81211 -0.160219
-08 9.86141 -0.161704
-08 9.91211 -0.160694
-08 9.97089 -0.157904
-08 10.0308 -0.158617
-08 10.0908 -0.159471
-08 10.1504 -0.162607
-08 10.2005 -0.159087
-08 10.2519 -0.15683
-08 10.302 -0.158819
-08 10.3517 -0.157756
-08 10.4015 -0.159663
-08 10.451 -0.162357
-08 10.5 -0.162244
-08 10.5501 -0.160784
-08 10.5998 -0.157694
-08 10.6497 -0.157419
-08 10.6992 -0.160376
-08 10.7498 -0.160023
-08 10.8004 -0.163144
-08 10.8501 -0.165303
-08 10.8994 -0.161841
-08 10.9501 -0.156265
-08 10.9992 -0.158759
-08 11.0503 -0.156716
-08 11.0998 -0.160164
-08 11.1499 -0.163259
-08 11.1995 -0.15723
-08 11.25 -0.159146
-08 11.2986 -0.159095
-08 11.3586 -0.161308
-08 11.4186 -0.157977
-08 11.4786 -0.159691
-08 11.5386 -0.161703
-08 11.599 -0.162142
-08 11.659 -0.160126
-08 11.7098 -0.156889
-08 11.7596 -0.156386
-08 11.8096 -0.162177
-08 11.8589 -0.160947
-08 11.9081 -0.165169
-08 11.9582 -0.160312
-08 12.0082 -0.15872
-08 12.0584 -0.158766
-08 12.1084 -0.161244
-08 12.1591 -0.15822
-08 12.21 -0.162353
-08 12.2597 -0.163103
-08 12.3094 -0.159885
-08 12.3595 -0.16175
-08 12.4091 -0.161009
-08 12.4589 -0.157396
-08 12.5089 -0.160967
-08 12.5593 -0.160139
-08 12.6092 -0.160808
-08 12.6587 -0.164367
-08 12.7084 -0.15818
-08 12.7677 -0.157779
-08 12.8198 -0.159145
-08 12.8708 -0.158535
-08 12.9223 -0.161556
-08 12.9739 -0.159418
-08 13.0257 -0.159536
-08 13.0773 -0.158455
-08 13.1292 -0.159898
-08 13.18 -0.157299
-08 13.2306 -0.158832
-08 13.2814 -0.158867
-08 13.3346 -0.156522
-08 13.3849 -0.156938
-08 13.4373 -0.15866
-08 13.4882 -0.158866
-08 13.5386 -0.162755
-08 13.5887 -0.159055
-08 13.6395 -0.157966
-08 13.69 -0.155473
-08 13.7406 -0.161645
-08 13.7917 -0.157452
-08 13.8419 -0.159162
-08 13.8936 -0.159907
-08 13.9446 -0.15678
-08 13.9958 -0.158245
-08 14.0474 -0.159942
-08 14.0988 -0.161965
-08 14.1492 -0.154469
-08 14.207 -0.160044
-08 14.2579 -0.162168
-08 14.3106 -0.158545
-08 14.3621 -0.156977
-08 14.4137 -0.162007
-08 14.4653 -0.159565
-08 14.5163 -0.157329
-08 14.5676 -0.157976
-08 14.6197 -0.157516
-08 14.6712 -0.160411
-08 14.7224 -0.161936
-08 14.7745 -0.158499
-08 14.826 -0.155889
-08 14.8771 -0.160455
-08 14.9287 -0.162948
-08 14.98 -0.159348
-08 15.0306 -0.157752
-08 15.0815 -0.159755
-08 15.1325 -0.160747
-08 15.1848 -0.160887
-08 15.2353 -0.158764
-08 15.2869 -0.162316
-08 15.3387 -0.160905
-08 15.3898 -0.158311
-08 15.4495 -0.154589
-08 15.5103 -0.158261
-08 15.5717 -0.155549
-08 15.6318 -0.153793
-08 15.6919 -0.159723
-08 15.753 -0.162023
-08 15.8062 -0.156467
-08 15.8553 -0.159542
-08 15.9053 -0.160087
-08 15.955 -0.158505
-08 16.0043 -0.159004
-08 16.0543 -0.159173
-08 16.1139 -0.156949
-08 16.1737 -0.159926
-08 16.234 -0.158008
-08 16.2936 -0.1591
-08 16.3534 -0.155596
-08 16.4127 -0.154941
-08 16.4734 -0.159221
-08 16.5327 -0.157449
-08 16.5929 -0.158034
-08 16.6557 -0.159311
-08 16.7149 -0.159301
-08 16.7761 -0.159437
-08 16.8378 -0.158817
-08 16.8975 -0.159296
-08 16.958 -0.15739
-08 17.0174 -0.157711
-08 17.0805 -0.157668
-08 17.1403 -0.156578
-08 17.1997 -0.156466
-08 17.2599 -0.155943
-08 17.3198 -0.157829
-08 17.3798 -0.156725
-08 17.4398 -0.156348
-08 17.5002 -0.157637
-08 17.5605 -0.157212
-08 17.6221 -0.161126
-08 17.6817 -0.159099
-08 17.7444 -0.15757
-08 17.8073 -0.158219
-08 17.8679 -0.158022
-08 17.9291 -0.156235
-08 17.9899 -0.159464
-08 18.0504 -0.15573
-08 18.1098 -0.159148
-08 18.1599 -0.157386
-08 18.2102 -0.15979
-08 18.2723 -0.156751
-08 18.3319 -0.157771
-08 18.3929 -0.157317
-08 18.4524 -0.160036
-08 18.5148 -0.159819
-08 18.5743 -0.155293
-08 18.6335 -0.156683
-08 18.6947 -0.155801
-08 18.7542 -0.158179
-08 18.8146 -0.154106
-08 18.8743 -0.157672
-08 18.9339 -0.160428
-08 18.9942 -0.156521
-08 19.0542 -0.156931
-08 19.1138 -0.160114
-08 19.1738 -0.158263
-08 19.2356 -0.15858
-08 19.2959 -0.155991
-08 19.357 -0.161306
-08 19.4182 -0.157461
-08 19.4796 -0.157813
-08 19.54 -0.157884
-08 19.5955 -0.157494
-08 19.6506 -0.159597
-08 19.7069 -0.15881
-08 19.7685 -0.159501
-08 19.8288 -0.159043
-08 19.8888 -0.160922
-08 19.9487 -0.15555
-08 20.0101 -0.15982
-08 20.0701 -0.158587
-08 20.1301 -0.155234
-08 20.1902 -0.16163
-08 20.2497 -0.158694
-08 20.31 -0.158139
-08 20.3713 -0.159254
-08 20.431 -0.159208
-08 20.4914 -0.161553
-08 20.5518 -0.164788
-08 20.614 -0.156878
-08 20.6734 -0.158585
-08 20.733 -0.158613
-08 20.7941 -0.157516
-08 20.8545 -0.162265
-08 20.9145 -0.155433
-08 20.9746 -0.158988
-08 21.0342 -0.156619
-08 21.0941 -0.158723
-08 21.153 -0.156235
-08 21.2128 -0.158846
-08 21.2733 -0.159173
-08 21.3335 -0.157493
-08 21.3832 -0.161638
-08 21.4431 -0.159673
-08 21.5044 -0.15659
-08 21.5644 -0.159106
-08 21.626 -0.1588
-08 21.6855 -0.156493
-08 21.7462 -0.158803
-08 21.8057 -0.158631
-08 21.8665 -0.157963
-08 21.9261 -0.158371
-08 21.9854 -0.157222
-08 22.0446 -0.157523
-08 22.1044 -0.154561
-08 22.1537 -0.157624
-08 22.213 -0.16241
-08 22.2729 -0.157646
-08 22.3327 -0.15687
-08 22.3948 -0.158813
-08 22.4548 -0.157807
-08 22.5147 -0.15634
-08 22.5748 -0.158648
-08 22.6338 -0.159621
-08 22.6936 -0.158861
-08 22.7535 -0.158467
-08 22.805 -0.159728
-08 22.8548 -0.158428
-08 22.9143 -0.157769
-08 22.9753 -0.161511
-08 23.0347 -0.154989
-08 23.0946 -0.15968
-08 23.1542 -0.155197
-08 23.2139 -0.158551
-08 23.274 -0.160341
-08 23.3337 -0.157304
-08 23.3939 -0.159046
-08 23.4534 -0.15508
-08 23.5132 -0.158923
-08 23.574 -0.156588
-08 23.6334 -0.158977
-08 23.6934 -0.158789
-08 23.7444 -0.156713
-08 23.7949 -0.159666
-08 23.8448 -0.161068
-08 23.8942 -0.154968
-08 23.9542 -0.162096
-08 24.0134 -0.155579
-08 24.0734 -0.158925
-08 24.1345 -0.158915
-08 24.1937 -0.154398
-08 24.2542 -0.159655
-08 24.3142 -0.161187
-08 24.3737 -0.15968
-08 24.4331 -0.159492
-08 24.4927 -0.158604
-08 24.5517 -0.162491
-08 24.6112 -0.159041
-08 24.6708 -0.155025
-08 24.7307 -0.157338
-08 24.7927 -0.157039
-08 24.8518 -0.159817
-08 24.9117 -0.158021
-08 24.9713 -0.158167
-08 25.0308 -0.155106
-08 25.0937 -0.154283
-08 25.1537 -0.156529
-08 25.2126 -0.155465
